Site Name:,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane
1/4/2018 4:00:00 PM,4.891,4.731,5.018,4.657,4.475,5.018,4.211,4.108,4.282,4.347,4.108,4.55,4.026,4.004,4.047,22.63,22.5,22.78,4.106,4.004,4.228,22.33,21.89,22.89,72676.54,72674.19,33.97,-82.9,9.56,-9.21,36.97,-81.8,7.822,-8.14,13.21,13.16,13.24,7.406,13.14,12.81,13.51,7.607,73,75,0.065,0.009,0.4375,-1.942,0.065,0.009,0.4375,-1.909,0.052,0.006,0.3874,-1.161,0.052,0.006,0.3875,-1.157,0.065,0.007,0.4403,-2.471,0.065,0.007,0.4406,-2.503,0.075,0.01,0.4815,-2.225,0.075,0.01,0.4815,-2.263,-2.278,-2.319,-2.224,-2.269,-2.363,-2.169,-2.451,-2.518,-2.396,-2.44,-2.532,-2.349,0.383,0.311,0.459,0.377,0.238,0.479,-1.337,-1.393,-1.281,-1.355,-1.481,-1.248,-1.423,-1.526,-1.377,-1.443,-1.544,-1.363,50,49,51,0,46,43,51,2,0.25347168,0,0.71839328,0.27135328,119.5,34.18,1.06484928,0,2.6129488,0.66340736,135,22.49,0.17568672,0.97767648
1/4/2018 5:00:00 PM,3.198,3.095,3.298,3.213,3.059,3.436,1.338,1.28,1.403,1.561,1.28,1.817,0.962,0.916,1.004,30.34,30.24,30.43,1.145,0.916,1.386,29.86,29.16,30.44,72733.11,72738.57,-1.893,-84.3,2.566,-11.07,-2.179,-85.1,2.375,-11.39,12.76,12.76,12.77,4.549,12.74,12.46,12.77,4.778,0,0,0.065,0.009,0.4374,-1.863,0.065,0.009,0.4374,-1.87,0.052,0.006,0.3883,-1.143,0.052,0.006,0.3883,-1.16,0.066,0.007,0.4421,-2.369,0.066,0.007,0.4421,-2.386,0.076,0.01,0.4825,-2.159,0.076,0.01,0.4825,-2.185,-2.583,-2.664,-2.523,-2.542,-2.678,-2.411,-2.437,-2.511,-2.385,-2.441,-2.537,-2.35,0.415,0.349,0.48,0.411,0.29,0.496,-1.254,-1.317,-1.199,-1.252,-1.359,-1.122,-1.345,-1.412,-1.278,-1.343,-1.483,-1.24,0,0,0,0,0,0,0,0,2.00095104,1.69830496,2.48241312,0.20161504,179.1,5.563,2.05370176,1.20834912,2.80919936,0.31426912,170,9.82,1.9915632,2.02330304
1/4/2018 6:00:00 PM,2.633,2.526,2.739,2.884,2.489,3.126,0.216,-0.047,0.42,0.34,-0.047,0.832,-0.162,-0.182,-0.14,35.11,34.88,35.31,-0.084,-0.182,0.016,36.2,34.88,37.74,72727.4,72725.74,-1.418,-81.3,2.979,-13.61,-1.119,-81.1,3.483,-13.01,12.69,12.69,12.7,1.875,12.67,12.39,12.71,2.046,0,0,0.065,0.009,0.4374,-1.852,0.065,0.009,0.4374,-1.836,0.052,0.006,0.3883,-1.153,0.052,0.006,0.3883,-1.156,0.066,0.007,0.442,-2.334,0.066,0.007,0.442,-2.332,0.076,0.01,0.4834,-2.096,0.076,0.01,0.4834,-2.126,-3.079,-3.177,-3.014,-3.04,-3.177,-2.911,-2.685,-2.781,-2.605,-2.671,-2.781,-2.562,0.354,0.293,0.421,0.357,0.211,0.478,-1.359,-1.436,-1.291,-1.332,-1.436,-1.232,-1.355,-1.439,-1.275,-1.336,-1.446,-1.2,0,0,0,0,0,0,0,0,1.35050784,1.1757152,1.53513536,0.08225536,133.5,7.87,0.90033856,0.19580352,1.53513536,0.3285744,85,37.02,1.33754368,0.71213472
1/4/2018 7:00:00 PM,3.69,3.549,3.772,3.822,3.549,4.02,1.504,1.332,1.626,1.694,1.311,2.02,1.339,1.315,1.364,42.5,42.15,43.12,1.526,1.315,1.704,41.85,40.51,43.61,72740.45,72740.92,-1.089,-82.8,3.079,-13.84,-0.944,-82.9,3.171,-13.44,12.67,12.67,12.68,0.554,12.64,12.35,12.68,0.592,0,0,0.065,0.009,0.4375,-1.875,0.065,0.009,0.4374,-1.805,0.052,0.006,0.3874,-1.128,0.052,0.006,0.388,-1.135,0.066,0.007,0.4421,-2.344,0.066,0.007,0.4421,-2.372,0.076,0.01,0.4844,-2.058,0.076,0.01,0.4843,-2.057,-3.513,-3.594,-3.42,-3.494,-3.594,-3.37,-2.967,-3.06,-2.869,-2.971,-3.076,-2.863,0.157,0.098,0.214,0.156,0.052,0.256,-1.615,-1.727,-1.539,-1.622,-1.734,-1.512,-1.447,-1.522,-1.352,-1.466,-1.56,-1.352,0,0,0,0,0,0,0,0,1.73630336,1.4372336,1.99245728,0.13053568,137,7.836,1.67327072,0.91464384,2.6129488,0.36567872,152,12.6,1.72020992,1.63259008
1/4/2018 8:00:00 PM,3.962,3.795,4.077,3.393,3.022,4.077,1.447,1.223,1.658,1.009,0.505,1.658,0.807,0.763,0.858,48.63,45.79,51.87,0.472,0.177,0.858,46.75,45.12,51.87,72758.63,72761.19,0.079,-78.78,3.438,-11.21,-0.212,-78.74,3.245,-12.43,12.65,12.63,12.65,-0.004,12.62,12.32,12.65,0.045,0,0,0.065,0.009,0.4376,-1.757,0.065,0.009,0.4375,-1.775,0.052,0.006,0.3875,-1.125,0.052,0.006,0.3875,-1.137,0.065,0.007,0.4402,-2.481,0.065,0.007,0.4402,-2.447,0.076,0.01,0.4843,-2.03,0.076,0.01,0.4843,-2.027,-3.691,-3.781,-3.636,-3.666,-3.806,-3.543,-3.127,-3.21,-3.039,-3.099,-3.21,-3.004,0.141,0.065,0.218,0.141,0.024,0.262,-1.755,-1.828,-1.689,-1.735,-1.85,-1.602,-1.433,-1.521,-1.362,-1.422,-1.529,-1.309,0,0,0,0,0,0,0,0,3.22941696,2.59685536,3.52759264,0.24855424,159.3,9.37,2.44664992,1.4372336,3.52759264,0.44301664,146.4,11.42,3.18605408,2.39792256
1/4/2018 9:00:00 PM,3.211,2.975,3.414,2.704,2.15,3.448,0.944,0.823,1.078,1.081,0.563,1.627,0.709,0.686,0.725,47.49,47.04,47.93,1.001,0.686,1.269,46.55,45.59,47.95,72752.7,72755.01,-0.67,-81,2.836,-11.7,-1.769,-81.7,2.265,-12.19,12.63,12.62,12.63,-0.18,12.6,12.3,12.63,-0.186,0,0,0.065,0.009,0.4374,-1.701,0.065,0.009,0.4374,-1.734,0.052,0.006,0.3875,-1.142,0.052,0.006,0.3875,-1.127,0.065,0.007,0.4403,-2.52,0.065,0.007,0.4403,-2.527,0.076,0.01,0.4843,-2.03,0.076,0.01,0.4843,-2.011,-3.87,-3.92,-3.817,-3.874,-3.982,-3.768,-3.305,-3.406,-3.217,-3.291,-3.416,-3.208,0.085,-0.01,0.143,0.075,-0.049,0.158,-1.956,-2.04,-1.884,-1.939,-2.065,-1.826,-1.497,-1.559,-1.423,-1.51,-1.655,-1.399,0,0,0,0,0,0,0,0,3.0264608,2.31924352,3.5942016,0.36165536,142.8,8.82,2.6554176,1.33933184,4.0501824,0.59098688,132.8,15.06,2.9906976,2.5637744
1/4/2018 10:00:00 PM,2.945,2.821,3.21,3.565,2.821,3.937,1.254,1.178,1.367,1.58,1.178,1.89,1.298,1.224,1.364,52.84,52.4,53.21,1.352,1.224,1.472,54.36,52.4,56.06,72778.86,72770.72,-1.862,-84.7,2.689,-14.29,-1.39,-84.2,2.941,-13.55,12.62,12.61,12.62,-0.164,12.59,12.28,12.62,-0.164,0,0,0.065,0.009,0.4374,-1.7,0.065,0.009,0.4374,-1.726,0.052,0.006,0.3876,-1.097,0.052,0.006,0.3875,-1.111,0.065,0.007,0.4394,-2.598,0.065,0.007,0.4394,-2.585,0.076,0.01,0.4844,-2.009,0.076,0.01,0.4843,-2.019,-3.933,-4.007,-3.852,-3.922,-4.041,-3.816,-3.359,-3.458,-3.236,-3.348,-3.51,-3.236,0.091,0.023,0.159,0.085,-0.028,0.21,-2.013,-2.09,-1.951,-2.02,-2.141,-1.916,-1.492,-1.558,-1.424,-1.503,-1.629,-1.376,0,0,0,0,0,0,0,0,1.62186112,1.20834912,2.22134176,0.2771648,177.5,10.1,2.05817216,1.20834912,3.13553856,0.44346368,164.4,15,1.59682688,1.98753984
1/4/2018 11:00:00 PM,1.931,1.805,2.011,2.048,1.805,2.25,0.915,0.805,1.031,0.76,0.442,1.031,0.495,0.477,0.526,48.21,47.92,48.38,0.428,0.355,0.526,48.24,47.82,48.85,72817.93,72814.52,-1.894,-83.6,2.435,-9.89,-1.961,-84.1,2.343,-10.67,12.6,12.59,12.61,-0.366,12.58,12.29,12.61,-0.345,0,0,0.065,0.009,0.4374,-1.71,0.065,0.009,0.4374,-1.724,0.052,0.006,0.3866,-1.109,0.052,0.006,0.3866,-1.087,0.065,0.007,0.4385,-2.629,0.065,0.007,0.4391,-2.655,0.076,0.01,0.4843,-2.03,0.076,0.01,0.4843,-2.026,-4.022,-4.122,-3.919,-4.003,-4.128,-3.843,-3.433,-3.507,-3.321,-3.413,-3.551,-3.272,0.091,-0.008,0.142,0.106,-0.053,0.232,-2.084,-2.175,-1.985,-2.081,-2.225,-1.958,-1.487,-1.575,-1.419,-1.507,-1.607,-1.368,0,0,0,0,0,0,0,0,2.89592512,1.76401984,3.7238432,0.53108352,154.2,8.45,3.04791872,1.6004032,4.179824,0.47073312,154.2,10.67,2.86463232,2.995168
1/5/2018 12:00:00 AM,3.35,3.24,3.502,3.297,2.958,3.549,1.843,1.745,1.968,2.097,1.745,2.552,1.772,1.721,1.807,52.8,52.19,54.13,1.868,1.721,1.947,52.04,50.63,54.13,72750.06,72759.99,-1.533,-86.3,2.933,-10.13,-1.439,-86.3,2.961,-9.09,12.59,12.59,12.6,-0.141,12.56,12.26,12.6,-0.203,0,0,0.065,0.009,0.4374,-1.667,0.065,0.009,0.4374,-1.696,0.052,0.006,0.3867,-1.056,0.052,0.006,0.3866,-1.082,0.065,0.007,0.4385,-2.711,0.065,0.007,0.4386,-2.725,0.076,0.01,0.4843,-2.016,0.076,0.01,0.4843,-2.035,-4.043,-4.123,-3.948,-4.064,-4.198,-3.948,-3.532,-3.611,-3.471,-3.533,-3.67,-3.418,0.028,-0.086,0.118,0.021,-0.086,0.137,-2.237,-2.307,-2.159,-2.23,-2.392,-2.084,-1.614,-1.687,-1.525,-1.607,-1.735,-1.491,0,0,0,0,0,0,0,0,2.93213536,2.22134176,3.5942016,0.35047936,142.9,11.56,3.17532512,1.63303712,4.671568,0.58204608,156.9,13.44,2.872232,3.08815232
1/5/2018 1:00:00 AM,1.944,1.827,2.013,1.869,1.592,2.142,1.144,0.979,1.301,1.254,0.979,1.643,0.93,0.907,0.953,61.99,61.21,62.34,0.955,0.888,1.075,61.79,60.29,63.15,72803.62,72807.2,-1.93,-79.45,2.195,-7.599,-1.922,-80,2.232,-7.705,12.58,12.56,12.58,0.08,12.55,12.24,12.58,0.083,0,0,0.065,0.009,0.4375,-1.68,0.065,0.009,0.4374,-1.704,0.052,0.006,0.3867,-1.041,0.052,0.006,0.3866,-1.073,0.065,0.007,0.4377,-2.764,0.065,0.007,0.4377,-2.762,0.076,0.01,0.4843,-2.065,0.076,0.01,0.4843,-2.052,-3.939,-4.002,-3.899,-3.938,-4.085,-3.808,-3.486,-3.608,-3.4,-3.483,-3.608,-3.377,0.085,0.013,0.147,0.098,-0.003,0.237,-2.185,-2.273,-2.119,-2.188,-2.305,-2.082,-1.577,-1.744,-1.536,-1.56,-1.744,-1.465,0,0,0,0,0,0,0,0,3.6165536,2.6129488,4.4435776,0.59635136,146,13.98,3.2768032,1.50250144,5.9143392,0.90123264,172.6,17.78,3.50747584,3.11899808
1/5/2018 2:00:00 AM,1.663,1.478,1.769,1.877,1.478,2.097,0.085,-0.084,0.208,0.182,-0.084,0.478,-0.104,-0.136,-0.064,65.98,65.12,66.33,-0.096,-0.195,-0.019,65.64,64.13,67.88,72800.1,72804.31,-1.132,-66.89,2.313,-10.03,-0.974,-68.46,2.332,-9.36,12.56,12.56,12.57,-0.168,12.54,12.22,12.57,-0.142,0,0,0.065,0.009,0.4373,-1.64,0.065,0.009,0.4374,-1.692,0.052,0.006,0.3867,-1.049,0.052,0.006,0.3867,-1.064,0.065,0.007,0.4376,-2.768,0.065,0.007,0.4377,-2.769,0.076,0.01,0.4843,-2.085,0.076,0.01,0.4843,-2.067,-3.899,-4.027,-3.824,-3.896,-4.027,-3.776,-3.46,-3.515,-3.41,-3.459,-3.601,-3.323,0.109,0.038,0.188,0.111,-0.016,0.215,-2.171,-2.251,-2.081,-2.171,-2.275,-2.077,-1.547,-1.617,-1.463,-1.564,-1.667,-1.439,0,0,0,0,0,0,0,0,1.71395136,1.274064,2.1882608,0.26420064,136.7,11.94,2.3559008,1.20834912,3.20125344,0.44704,145.1,11.62,1.67684704,2.30717344
1/5/2018 3:00:00 AM,0.401,0.05,0.622,0.833,0.05,1.587,-1.223,-1.315,-1.079,-0.661,-1.315,0.319,-1.092,-1.16,-1.019,70.6,69.32,71.72,-0.397,-1.16,0.38,65.83,62.43,71.72,72779.81,72787.24,-3.27,-78.1,1.511,-11.95,-2.863,-77.53,2.061,-11.72,12.54,12.53,12.55,-0.584,12.52,12.2,12.55,-0.547,0,0,0.065,0.009,0.4374,-1.734,0.065,0.009,0.4374,-1.697,0.052,0.006,0.3866,-1.034,0.052,0.006,0.3866,-1.05,0.065,0.007,0.4377,-2.831,0.065,0.007,0.4377,-2.789,0.076,0.01,0.4843,-2.054,0.076,0.01,0.4843,-2.073,-3.922,-3.985,-3.848,-3.946,-4.057,-3.848,-3.457,-3.505,-3.397,-3.49,-3.624,-3.374,0.113,0.013,0.198,0.093,-0.023,0.208,-2.187,-2.256,-2.114,-2.206,-2.34,-2.079,-1.578,-1.693,-1.456,-1.595,-1.733,-1.456,0,0,0,0,0,0,0,0,0.99198176,0.55522368,1.4372336,0.21726144,34.73,20.08,0.53287168,0,1.50250144,0.36746688,41.01,19.22,0.93073728,0.49666144
1/5/2018 4:00:00 AM,0.431,0.298,0.55,0.591,0.281,1.022,-0.64,-0.745,-0.518,-0.554,-0.984,0.07,-0.713,-0.75,-0.685,79.57,79.26,80.3,-0.845,-0.99,-0.682,81.1,78.98,83.3,72796.56,72802.42,0.272,-45.86,2.561,-7.75,0.241,-46.6,2.585,-8.03,12.51,12.5,12.52,-1.441,12.49,12.17,12.52,-1.404,0,0,0.065,0.009,0.4383,-1.703,0.065,0.009,0.4383,-1.705,0.052,0.006,0.3866,-1.063,0.052,0.006,0.3867,-1.051,0.065,0.007,0.4376,-2.771,0.065,0.007,0.4377,-2.79,0.076,0.01,0.4844,-2.044,0.076,0.01,0.4843,-2.083,-4.15,-4.264,-4.076,-4.101,-4.264,-3.981,-3.565,-3.632,-3.421,-3.547,-3.668,-3.42,0.05,-0.042,0.143,0.084,-0.085,0.209,-2.329,-2.383,-2.261,-2.28,-2.407,-2.098,-1.679,-1.763,-1.631,-1.631,-1.763,-1.511,0,0,0,0,0,0,0,0,0.43407584,0.2615184,0.68575936,0.11131296,95.9,8.61,0.6012688,0,1.37196576,0.29102304,75.7,24.51,0.4291584,0.54583584
1/5/2018 5:00:00 AM,1.915,1.825,1.98,1.857,1.69,2.071,0.132,-0.023,0.212,0.009,-0.472,0.454,-0.078,-0.102,-0.062,85.3,84.7,85.9,-0.275,-0.442,-0.059,85.6,83.7,87.3,72729.79,72737.29,0.569,-46.87,2.675,-8.8,0.617,-50.17,2.952,-9.51,12.48,12.47,12.49,-1.422,12.46,12.14,12.49,-1.435,0,0,0.065,0.009,0.4384,-1.712,0.065,0.009,0.4383,-1.707,0.052,0.006,0.3866,-1.049,0.052,0.006,0.3867,-1.058,0.065,0.007,0.4377,-2.839,0.065,0.007,0.4377,-2.834,0.076,0.01,0.4842,-2.117,0.076,0.01,0.4843,-2.098,-4.229,-4.332,-4.143,-4.216,-4.334,-4.11,-3.696,-3.783,-3.596,-3.677,-3.79,-3.564,-0.01,-0.077,0.042,0.005,-0.141,0.14,-2.428,-2.515,-2.361,-2.414,-2.515,-2.297,-1.74,-1.8,-1.661,-1.722,-1.854,-1.611,0,0,0,0,0,0,0,0,1.00226368,0.75147424,1.37196576,0.19267424,73.59,13.33,1.04205024,0.62049152,1.53513536,0.21189696,93.9,15.64,0.97499424,1.00315776
1/5/2018 6:00:00 AM,1.997,1.854,2.123,2.167,1.854,2.558,0.12,-0.12,0.31,0.461,-0.12,0.923,0.182,0.146,0.225,79.18,78.5,80,0.324,0.146,0.474,80.3,78.5,81.4,72729.54,72735.73,-1.479,-63.83,1.909,-12.03,-1.229,-60.6,2.092,-12.03,12.44,12.43,12.45,-0.933,12.42,12.1,12.45,-0.965,0,0,0.065,0.009,0.4382,-1.7,0.065,0.009,0.4383,-1.71,0.052,0.006,0.3858,-1.056,0.052,0.006,0.3861,-1.044,0.064,0.007,0.4368,-2.874,0.064,0.007,0.4368,-2.861,0.076,0.01,0.4842,-2.089,0.076,0.01,0.4843,-2.09,-4.129,-4.233,-3.975,-4.146,-4.292,-3.975,-3.689,-3.755,-3.598,-3.703,-3.887,-3.574,0.014,-0.064,0.086,-0.012,-0.136,0.101,-2.445,-2.525,-2.368,-2.466,-2.6,-2.368,-1.741,-1.79,-1.651,-1.754,-1.88,-1.643,0,0,0,0,0,0,0,0,1.7725136,1.37196576,2.05772512,0.17747488,171.3,8.05,0.71034656,0,2.05772512,0.51543712,126.8,32.38,1.75507904,0.5789168
1/5/2018 7:00:00 AM,3.334,3.197,3.516,1.919,0.444,3.516,-0.931,-1.077,-0.819,-0.843,-1.116,-0.46,-1.149,-1.177,-1.118,81.6,81.3,81.9,-1.094,-1.177,-0.991,80.8,78.84,82.7,72738.48,72736.88,4,-78.05,4.115,-12.42,0.986,-79.03,2.583,-11.64,12.4,12.39,12.4,-1.146,12.36,12.06,12.4,-1.102,9,7,0.065,0.009,0.4384,-1.696,0.065,0.009,0.4383,-1.709,0.052,0.006,0.3858,-1.034,0.052,0.006,0.3858,-1.051,0.064,0.007,0.4367,-2.842,0.064,0.007,0.4368,-2.871,0.076,0.01,0.4843,-2.096,0.076,0.01,0.4843,-2.104,-4.041,-4.109,-3.967,-4.023,-4.15,-3.91,-3.558,-3.646,-3.492,-3.544,-3.717,-3.439,0.122,0.075,0.219,0.122,-0.006,0.259,-2.332,-2.428,-2.254,-2.343,-2.475,-2.235,-1.615,-1.694,-1.537,-1.636,-1.753,-1.519,3,3,3,0,2,1,3,1,0.92492576,0.62049152,1.1757152,0.1743456,178.2,16.52,1.74882048,0.62049152,3.56022656,0.66206624,142.2,21.53,0.88648032,1.62543744
1/5/2018 8:00:00 AM,0.189,0.109,0.231,0.218,0.109,0.32,0.013,-0.083,0.097,0.054,-0.136,0.235,-0.098,-0.108,-0.072,84.7,84.5,84.9,-0.065,-0.121,-0.019,84.7,84,85,72814.83,72810.99,62.09,-66.48,9.28,-4.695,54.24,-68.79,8.05,-5.609,12.73,12.71,12.74,-1.403,12.64,12.31,12.74,-1.448,120,105,0.065,0.009,0.4383,-1.717,0.065,0.009,0.4383,-1.718,0.052,0.006,0.3858,-1.049,0.052,0.006,0.3858,-1.04,0.064,0.007,0.4368,-2.888,0.064,0.007,0.4368,-2.879,0.076,0.01,0.4832,-2.079,0.076,0.01,0.4834,-2.132,-4.288,-4.362,-4.173,-4.277,-4.457,-4.116,-3.754,-3.83,-3.701,-3.73,-3.851,-3.606,-0.037,-0.146,0.055,-0.021,-0.149,0.105,-2.558,-2.619,-2.474,-2.536,-2.657,-2.422,-1.828,-1.93,-1.759,-1.808,-1.93,-1.685,68,67,69,1,59,51,69,5,3.0041088,1.99245728,3.7238432,0.46358048,160.3,14.87,2.6800048,0.97991168,4.3765216,0.59724544,160.2,17.76,2.90307776,2.55125728
1/5/2018 9:00:00 AM,0.245,0.162,0.334,0.331,0.06,0.733,0.658,0.57,0.74,0.727,0.57,0.889,0.867,0.835,0.887,83.8,83.7,83.9,0.855,0.751,0.901,83.4,82.9,83.9,72870.16,72866.26,127.7,-61.33,17.62,-0.992,127.8,-62.02,17.84,-0.957,13.54,13.52,13.54,-0.18,13.44,13.02,13.55,-0.293,251,251,0.065,0.009,0.4384,-1.651,0.065,0.009,0.4383,-1.71,0.052,0.006,0.3859,-1.019,0.052,0.006,0.3858,-1.035,0.064,0.007,0.4368,-2.881,0.064,0.007,0.4368,-2.907,0.076,0.01,0.4834,-2.173,0.076,0.01,0.4834,-2.135,-4.03,-4.119,-3.96,-4.046,-4.163,-3.95,-3.814,-3.88,-3.747,-3.815,-3.94,-3.685,-0.142,-0.217,-0.021,-0.125,-0.233,-0.021,-2.678,-2.759,-2.592,-2.652,-2.772,-2.537,-1.965,-2.024,-1.899,-1.941,-2.033,-1.834,141,139,142,1,141,138,149,2,1.95401184,0.94727776,2.93973504,0.57981088,188,11.48,1.88829696,0.88200992,2.93973504,0.49934368,179.1,16.74,1.91467232,1.80782976
1/5/2018 10:00:00 AM,2.204,2.14,2.261,1.999,1.657,2.302,2.459,2.358,2.547,2.31,1.894,2.547,2.878,2.852,2.907,71.23,71.12,71.43,2.803,2.65,2.915,71.9,71.12,73.33,72929.24,72931.54,189.2,-67.7,23.01,-1.758,203.6,-64,25.17,-0.913,14.37,14.35,14.41,1.85,14.22,13.32,14.42,1.659,370,397,0.065,0.009,0.4383,-1.707,0.065,0.009,0.4383,-1.713,0.052,0.006,0.3867,-1.032,0.052,0.006,0.3867,-1.034,0.065,0.007,0.4376,-2.853,0.065,0.007,0.4377,-2.854,0.076,0.01,0.4833,-2.176,0.076,0.01,0.4834,-2.138,-3.671,-3.728,-3.574,-3.718,-3.848,-3.574,-3.825,-3.888,-3.761,-3.855,-3.966,-3.742,-0.338,-0.411,-0.279,-0.35,-0.453,-0.263,-2.742,-2.816,-2.693,-2.761,-2.894,-2.654,-2.181,-2.235,-2.134,-2.187,-2.307,-2.077,208,205,212,2,225,205,243,10,0.46760384,0,0.71839328,0.24944832,99.3,9.67,0.20966176,0,0.849376,0.257048,56.85,30.49,0.45955712,0.14841728
1/5/2018 11:00:00 AM,3.299,3.088,3.628,3.29,3.007,3.727,4.121,3.999,4.347,3.998,3.566,4.519,4.748,4.725,4.777,57.56,57.25,58.1,4.718,4.64,4.794,56.77,55.87,58.1,72906.76,72912.98,342.8,-69.1,37.47,-1.593,337.7,-68.31,36.76,-1.951,14.3,14.29,14.34,4.446,14.29,13.47,14.42,4.227,643,635,0.065,0.009,0.4382,-1.691,0.065,0.009,0.4383,-1.708,0.052,0.006,0.3875,-1.052,0.052,0.006,0.3875,-1.044,0.065,0.007,0.4385,-2.697,0.065,0.007,0.4386,-2.724,0.076,0.01,0.4833,-2.145,0.076,0.01,0.4834,-2.136,-3.164,-3.216,-3.104,-3.199,-3.339,-3.104,-3.627,-3.695,-3.536,-3.627,-3.734,-3.53,-0.442,-0.514,-0.363,-0.406,-0.514,-0.286,-2.637,-2.684,-2.588,-2.612,-2.748,-2.474,-2.245,-2.34,-2.186,-2.221,-2.341,-2.092,367,358,377,5,363,324,412,19,0.94638368,0.68575936,1.14308128,0.13098272,339.4,15.82,0.73672192,0.2615184,1.30669792,0.24050752,300,32.42,0.91017344,0.61870336
1/5/2018 12:00:00 PM,3.128,2.975,3.255,3.422,2.915,3.979,3.545,3.195,3.679,3.883,2.738,4.959,3.973,3.937,4.015,62.29,62.07,62.44,4.704,3.93,5.375,58.26,51.21,62.53,72878.67,72882.72,216.3,-73.8,25.5,-5.114,230,-76.02,27.41,-3.699,14.25,14.23,14.26,6.891,14.2,13.17,14.3,6.801,429,455,0.065,0.009,0.4384,-1.717,0.065,0.009,0.4383,-1.703,0.053,0.006,0.3892,-1.052,0.053,0.006,0.3892,-1.028,0.065,0.007,0.4402,-2.506,0.065,0.007,0.4405,-2.55,0.076,0.01,0.4843,-2.068,0.076,0.01,0.4844,-2.097,-2.473,-2.534,-2.412,-2.557,-2.69,-2.412,-3.09,-3.138,-3.021,-3.147,-3.275,-3.021,-0.179,-0.253,-0.137,-0.218,-0.332,-0.105,-2.148,-2.235,-2.062,-2.197,-2.315,-2.062,-1.928,-1.956,-1.874,-1.975,-2.097,-1.859,243,240,247,2,257,223,410,33,0.15378176,0,0.52258976,0.156464,355.3,24.96,0.58249312,0,2.05772512,0.51320192,299.3,39.27,0.13053568,0.41440608
1/5/2018 1:00:00 PM,3.845,3.685,4.034,3.506,2.675,4.365,4.353,4.188,4.745,4.504,3.924,5.214,5.233,5.213,5.259,59.56,59.28,59.86,5.38,5.168,5.624,59.37,58.33,60.44,72826.99,72834.89,302.2,-76.57,35.09,-0.963,368.4,-72.1,43.36,1.156,14.21,14.18,14.22,8.61,14.19,13.25,14.26,8.41,590,709,0.065,0.009,0.4383,-1.726,0.065,0.009,0.4383,-1.703,0.053,0.007,0.3899,-1.04,0.053,0.006,0.39,-1.036,0.066,0.007,0.443,-2.33,0.066,0.007,0.4429,-2.359,0.076,0.01,0.4843,-2.079,0.076,0.01,0.4843,-2.046,-2.239,-2.36,-2.186,-2.327,-2.46,-2.186,-3.044,-3.132,-2.941,-3.12,-3.252,-2.941,-0.46,-0.548,-0.398,-0.517,-0.642,-0.398,-2.219,-2.302,-2.169,-2.283,-2.396,-2.169,-2.153,-2.218,-2.087,-2.215,-2.339,-2.066,337,333,345,2,410,333,502,56,0.24050752,0,0.78410816,0.27224736,279.6,12.17,0.84401152,0,2.93973504,0.57265824,274,36.02,0.23201376,0.66966592
